,t,Reproduction S,Death S,Death I,Dispersal I,Dispersal S,Extinction,Infection,Recovery
906,8.232686334997839,10171.5,7788.9045,764.0,382.0,339.05000000000007,2.0000000000000004,12445.77,11460.0
907,8.23920465227039,10174.5,7789.490999999999,764.0000000000001,382.00000000000006,339.15000000000003,2.0000000000000004,12411.804999999998,11460.0
908,8.245747711594777,10195.5,7815.291000000001,764.4000000000001,382.20000000000005,339.8500000000001,2.0000000000000004,12434.495000000003,11466.0
909,8.252286494580892,10255.5,7874.3415,762.4,381.2,341.85,2.0000000000000004,12466.229999999998,11436.0
910,8.258843079823652,10278.0,7884.278999999999,761.1000000000001,380.55000000000007,342.6,2.0000000000000004,12459.339999999997,11416.5
911,8.265425858263951,10254.0,7849.236000000001,762.3,381.15,341.8,2.0000000000000004,12407.009999999998,11434.5
912,8.272034007496298,10263.0,7856.847,762.0000000000001,381.00000000000006,342.09999999999997,2.0000000000000004,12409.550000000001,11430.0
913,8.27864702953232,10278.0,7862.5199999999995,761.3000000000001,380.65000000000003,342.5999999999999,2.0000000000000004,12414.4,11419.5
914,8.285272264472166,10299.0,7878.784500000001,761.1,380.55,343.3,2.0000000000000004,12436.245,11416.5
915,8.29189962386216,10302.0,7880.946,761.6999999999999,380.84999999999997,343.40000000000003,2.0000000000000004,12448.980000000001,11425.5
916,8.298521245787454,10288.5,7865.336999999999,762.5000000000001,381.25000000000006,342.95,2.0000000000000004,12418.305,11437.5
917,8.305155448659269,10321.5,7894.215,760.8000000000001,380.40000000000003,344.05,2.0000000000000004,12414.405000000002,11412.0
918,8.31181539130242,10320.0,7890.0315,761.2,380.6,344.00000000000006,2.0000000000000004,12413.195000000003,11418.0
919,8.31847690876179,10345.5,7915.3425,760.4000000000001,380.20000000000005,344.85,2.0000000000000004,12454.82,11406.0
920,8.325127655326538,9939.0,7551.5205,700.7,350.35,331.3,2.0000000000000004,11618.234999999999,10510.5
921,8.332056604820993,9972.0,7581.645000000001,699.7,349.85,332.4000000000001,2.0000000000000004,11629.41,10495.5
922,8.33900173485858,9954.0,7562.646,701.6,350.8,331.79999999999995,2.0000000000000004,11598.19,10524.0
923,8.345958180164098,9997.5,7609.438500000002,701.4999999999999,350.74999999999994,333.24999999999994,2.0000000000000004,11619.01,10522.5
924,8.352926354196129,10101.0,7715.398499999999,697.8999999999999,348.94999999999993,336.70000000000005,2.0000000000000004,11675.025000000001,10468.5
925,8.359921381802904,10152.0,7774.4715,697.8,348.9,338.40000000000003,2.0000000000000004,11745.765,10467.0
926,8.366893415795378,10213.5,7840.505999999998,696.0000000000001,348.00000000000006,340.45,2.0000000000000004,11785.285000000002,10440.0
927,8.373874530092662,10237.5,7862.442000000001,695.3,347.65,341.2500000000001,2.0000000000000004,11796.685,10429.5
928,8.38086478507935,10216.5,7849.903500000001,697.5999999999999,348.79999999999995,340.54999999999995,2.0000000000000004,11762.759999999998,10464.0
929,8.387859444995442,10234.5,7868.267999999998,698.5,349.25,341.15,2.0000000000000004,11774.895000000002,10477.5
930,8.394857015065101,10276.5,7916.4615,698.2,349.1,342.55,2.0000000000000004,11832.100000000002,10473.0
931,8.401836914334172,10339.5,7991.0505,697.8000000000002,348.9000000000001,344.6500000000001,2.0000000000000004,11912.16,10467.0
932,8.408793160994483,10321.5,7977.201,700.4000000000001,350.20000000000005,344.04999999999995,2.0000000000000004,11922.255000000003,10506.0
933,8.415727746564846,10303.5,7964.922,702.5000000000001,351.25000000000006,343.45000000000005,2.0000000000000004,11912.845000000001,10537.5
934,8.422653231496108,10351.5,8010.138,701.6000000000001,350.80000000000007,345.05,2.0000000000000004,11974.355,10524.0
935,8.429568916228847,10327.5,7982.2605,703.0000000000001,351.50000000000006,344.25,2.0000000000000004,11955.730000000001,10545.0
936,8.436484716759947,10327.5,7981.5195,703.4000000000002,351.7000000000001,344.25,2.0000000000000004,11987.779999999999,10551.0
937,8.443378834362395,10311.0,7962.909000000001,705.6,352.8,343.70000000000005,2.0000000000000004,11971.070000000002,10584.0
938,8.450275314086111,10320.0,7978.8135,706.8000000000002,353.4000000000001,344.00000000000006,2.0000000000000004,11992.895,10602.0
939,8.45715776765472,10311.0,7965.296999999999,707.9999999999999,353.99999999999994,343.7,2.0000000000000004,11993.36,10620.0
940,8.464037213523413,10300.5,7954.8675,709.3000000000001,354.65000000000003,343.34999999999997,2.0000000000000004,11972.640000000001,10639.5
941,8.470924128023311,10327.5,7989.275999999999,709.6999999999999,354.84999999999997,344.25,2.0000000000000004,12010.735000000002,10645.5
942,8.477797108184948,10279.5,7946.3234999999995,712.5999999999999,356.29999999999995,342.65000000000003,2.0000000000000004,11979.35,10689.0
943,8.484657275414369,10216.5,7887.990000000001,716.5,358.25,340.54999999999995,2.0000000000000004,11921.855000000001,10747.5
944,8.491513095778176,10240.5,7917.835499999999,716.9000000000002,358.4500000000001,341.34999999999997,2.0000000000000004,11948.92,10753.5
945,8.49836178171722,10264.5,7933.500000000001,716.1,358.05,342.15,2.0000000000000004,11956.065000000004,10741.5
946,8.505226788605768,10299.0,7971.1875,716.2,358.1,343.30000000000007,2.0000000000000004,11979.844999999998,10743.0
947,8.512095494537848,10261.5,7931.4435,718.7999999999998,359.3999999999999,342.0500000000001,2.0000000000000004,11933.859999999997,10782.0
948,8.518973235059013,10252.5,7919.456999999999,719.8,359.9,341.75,2.0000000000000004,11954.725,10797.0
949,8.525832819149537,10293.0,7953.961499999999,716.9999999999999,358.49999999999994,343.1,2.0000000000000004,11984.255,10755.0
950,8.532702345123774,10278.0,7938.6135,717.3999999999999,358.69999999999993,342.59999999999997,2.0000000000000004,11966.284999999998,10761.0
951,8.539574807127265,10242.0,7902.669,719.5,359.75,341.4,2.0000000000000004,11909.930000000002,10792.5
952,8.546462923200908,10261.5,7918.891499999999,718.4000000000001,359.20000000000005,342.05,2.0000000000000004,11926.660000000005,10776.0
953,8.553354349773015,10303.5,7956.912,717.5000000000002,358.7500000000001,343.45000000000005,2.0000000000000004,11960.025,10762.5
954,8.560252590120225,10335.0,7980.124500000001,716.4999999999999,358.24999999999994,344.50000000000006,2.0000000000000004,11970.795000000002,10747.5
955,8.567169467430174,10386.0,8031.080999999998,715.8000000000001,357.90000000000003,346.2,2.0000000000000004,11988.260000000002,10737.0
956,8.574107161221793,10374.0,8012.728499999999,716.9,358.45,345.8,2.0000000000000004,11981.774999999998,10753.5
957,8.58104604278791,10354.5,7983.2865,716.5999999999998,358.2999999999999,345.15,2.0000000000000004,11932.75,10749.0
958,8.58801355908489,10404.0,8020.5705,715.1,357.55,346.8,2.0000000000000004,11987.404999999999,10726.5
959,8.594983367582683,10429.5,8038.398,714.4,357.2,347.6500000000001,2.0000000000000004,11983.515,10716.0
960,8.601977790016466,10428.0,8040.755999999999,714.9,357.45,347.6,2.0000000000000004,12020.03,10723.5
961,8.608942951448135,10414.5,8020.793999999999,715.5,357.75,347.15000000000003,2.0000000000000004,12001.335,10732.5
962,8.61591698870601,10446.0,8048.685,715.3,357.65,348.20000000000005,2.0000000000000004,12005.04,10729.5
963,8.622911316168398,10426.5,8019.124499999999,715.9,357.95,347.55,2.0000000000000004,11979.300000000001,10738.5
964,8.629918239734794,10396.5,7991.664,718.3000000000002,359.1500000000001,346.55,2.0000000000000004,11958.544999999998,10774.5
965,8.636918561609129,10401.0,7998.042,718.5000000000001,359.25000000000006,346.70000000000005,2.0000000000000004,11997.61,10777.5
966,8.643892965054398,10398.0,7991.382,719.0,359.5,346.6,2.0000000000000004,11996.33,10785.0
967,8.650868893310207,10351.5,7935.219,720.8,360.4,345.05,2.0000000000000004,11934.825000000003,10812.0
968,8.657864821938018,10381.5,7973.231999999999,721.4000000000002,360.7000000000001,346.05,2.0000000000000004,11973.234999999999,10821.0
969,8.66484745546985,10419.0,8012.7435000000005,721.1,360.55,347.29999999999995,2.0000000000000004,12005.704999999998,10816.5
970,8.671830139272508,10434.0,8021.427000000002,721.0000000000001,360.50000000000006,347.8,2.0000000000000004,12019.220000000001,10815.0
971,8.678817468617932,10456.5,8040.415500000001,720.3000000000002,360.1500000000001,348.55,2.0000000000000004,12054.13,10804.5
972,8.685797324730192,10435.5,8019.454500000001,722.1000000000001,361.05000000000007,347.85,2.0000000000000004,12032.97,10831.5
973,8.692778415937084,10444.5,8035.0845,723.2,361.6,348.15000000000003,2.0000000000000004,12062.590000000002,10848.0
974,8.699739993840184,10452.0,8039.505,722.9,361.45,348.40000000000003,2.0000000000000004,12089.980000000001,10843.5
975,8.70668950499468,10462.5,8046.013499999999,723.7,361.85,348.74999999999994,2.0000000000000004,12093.84,10855.5
976,8.713645846472858,10468.5,8045.301,723.3,361.65,348.95,2.0000000000000004,12091.584999999997,10849.5
977,8.720612269446168,10437.0,8017.509000000002,725.8,362.9,347.90000000000003,2.0000000000000004,12050.41,10887.0
978,8.727584537370927,10435.5,8020.068,727.5,363.75,347.8500000000001,2.0000000000000004,12052.015000000001,10912.5
979,8.734551883402556,10461.0,8042.5215,726.6999999999998,363.3499999999999,348.7,2.0000000000000004,12055.474999999999,10900.5
980,8.741535372199907,10443.0,8023.357499999999,727.5000000000001,363.75000000000006,348.1,2.0000000000000004,12006.064999999999,10912.5
981,8.748542754753108,10450.5,8026.6245,726.9999999999999,363.49999999999994,348.3500000000001,2.0000000000000004,12027.800000000001,10905.0
