,S0,I0,S1,I1,S2,I2,S3,I3,S4,I4,S5,I5,S6,I6,S7,I7,S8,I8,S9,I9,S10,I10,S11,I11,S12,I12,S13,I13,S14,I14,S15,I15,S16,I16,S17,I17,S18,I18,S19,I19,S20,I20,S21,I21,S22,I22,S23,I23,S24,I24,S25,I25,S26,I26,S27,I27,S28,I28,S29,I29,S30,I30,S31,I31,S32,I32,S33,I33,S34,I34,S35,I35,S36,I36,S37,I37,S38,I38,S39,I39,S40,I40,S41,I41,S42,I42,S43,I43,S44,I44,S45,I45,S46,I46,S47,I47,S48,I48,S49,I49,S50,I50,S51,I51,S52,I52,S53,I53,S54,I54,S55,I55,S56,I56,S57,I57,S58,I58,S59,I59,S60,I60,S61,I61,S62,I62,S63,I63,S64,I64,S65,I65,S66,I66,S67,I67,S68,I68,S69,I69,S70,I70,S71,I71,S72,I72,S73,I73,S74,I74,S75,I75,S76,I76,S77,I77,S78,I78,S79,I79,S80,I80,S81,I81,S82,I82,S83,I83,S84,I84,S85,I85,S86,I86,S87,I87,S88,I88,S89,I89,S90,I90,S91,I91,S92,I92,S93,I93,S94,I94,S95,I95,S96,I96,S97,I97,S98,I98,S99,I99
t0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,1.0
t1,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,318.7223867897481,0.0,319.1665309070377,0.5071108228187658
t2,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,0.0,0.0,0.0,0.0,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,0.0,0.0,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,0.0,0.0,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,0.0,0.0,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,0.0,0.0,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,0.0,0.0,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,0.0,0.0,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,0.0,0.0,663.0489370791494,0.000686572558659866,0.0,0.0,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,0.0,0.0,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,663.0489370791494,0.000686572558659866,0.0,0.0,663.0489370791494,0.000686572558659866,0.0,0.0,0.0,0.0,663.0489370791494,0.000686572558659866,662.288736352174,1.1658596612462744
t3,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,76.89875126026027,7.714978535256098e-05,76.89875126026027,7.714978535256098e-05,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,76.89875126026027,7.714978535256098e-05,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,76.89875126026027,7.714978535256098e-05,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,76.89875126026027,7.714978535256098e-05,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,0.0,0.0,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,76.89875126026027,7.714978535256098e-05,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,76.89875126026027,7.714978535256098e-05,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,0.0,0.0,0.0,0.0,76.89875126026027,7.714978535256098e-05,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,0.0,0.0,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,0.0,0.0,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,0.0,0.0,0.0,0.0,76.89875126026027,7.714978535256098e-05,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,76.89875126026027,7.714978535256098e-05,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,0.0,0.0,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,880.5503821820135,0.010434592698551463,76.89875126026027,7.714978535256098e-05,880.5503821820135,0.010434592698551463,76.89875126026027,7.714978535256098e-05,76.89875126026027,7.714978535256098e-05,880.5503821820135,0.010434592698551463,0.0,0.0
t4,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,330.7276717634251,0.0001109832396643634,330.7276717634251,0.0001109832396643634,0.0,0.0,952.2054499054818,0.21796261993348812,330.7276717634251,0.0001109832396643634,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,0.0,0.0,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,330.7276717634251,0.0001109832396643634,0.0,0.0,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,0.0,0.0,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,0.0,0.0,330.7276717634251,0.0001109832396643634,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,330.7276717634251,0.0001109832396643634,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,109.78588636149972,3.4555075274087375e-05,109.78588636149972,3.4555075274087375e-05,330.7276717634251,0.0001109832396643634,0.0,0.0,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,109.78588636149972,3.4555075274087375e-05,952.2054499054818,0.21796261993348812,0.0,0.0,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,109.78588636149972,3.4555075274087375e-05,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,0.0,0.0,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,109.78588636149972,3.4555075274087375e-05,109.78588636149972,3.4555075274087375e-05,0.0,0.0,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,330.7276717634251,0.0001109832396643634,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,109.78588636149972,3.4555075274087375e-05,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,952.2054499054818,0.21796261993348812,0.0,0.0,0.0,0.0,952.2054499054818,0.21796261993348812,0.0,0.0,952.2054499054818,0.21796261993348812,330.7276717634251,0.0001109832396643634,330.7276717634251,0.0001109832396643634,952.2054499054818,0.21796261993348812,0.0,0.0
t5,0.0,0.0,964.784914845104,5.495626705002236,964.784914845104,5.495626705002236,964.784914845104,5.495626705002236,693.9184542099993,0.006134895543786321,693.9184542099993,0.006134895543786321,118.11536028291012,0.0005670805276042582,964.784914845104,5.495626705002236,693.9184542099993,0.006134895543786321,964.784914845104,5.495626705002236,964.784914845104,5.495626705002236,118.11536028291012,0.0005670805276042582,964.784914845104,5.495626705002236,964.784914845104,5.495626705002236,964.784914845104,5.495626705002236,964.784914845104,5.495626705002236,964.784914845104,5.495626705002236,964.784914845104,5.495626705002236,693.9184542099993,0.006134895543786321,118.11536028291012,0.0005670805276042582,964.784914845104,5.495626705002236,964.784914845104,5.495626705002236,118.11536028291012,0.0005670805276042582,964.784914845104,5.495626705002236,964.784914845104,5.495626705002236,964.784914845104,5.495626705002236,964.784914845104,5.495626705002236,964.784914845104,5.495626705002236,964.784914845104,5.495626705002236,964.784914845104,5.495626705002236,964.784914845104,5.495626705002236,118.11536028291012,0.0005670805276042582,693.9184542099993,0.006134895543786321,964.784914845104,5.495626705002236,964.784914845104,5.495626705002236,964.784914845104,5.495626705002236,693.9184542099993,0.006134895543786321,964.784914845104,5.495626705002236,964.784914845104,5.495626705002236,0.0,0.0,964.784914845104,5.495626705002236,405.9845907491692,0.00151329260752166,405.9845907491692,0.00151329260752166,693.9184542099993,0.006134895543786321,118.11536028291012,0.0005670805276042582,964.784914845104,5.495626705002236,964.784914845104,5.495626705002236,964.784914845104,5.495626705002236,964.784914845104,5.495626705002236,964.784914845104,5.495626705002236,405.9845907491692,0.00151329260752166,964.784914845104,5.495626705002236,118.11536028291012,0.0005670805276042582,0.0,0.0,964.784914845104,5.495626705002236,0.0,0.0,964.784914845104,5.495626705002236,964.784914845104,5.495626705002236,964.784914845104,5.495626705002236,964.784914845104,5.495626705002236,405.9845907491692,0.00151329260752166,0.0,0.0,964.784914845104,5.495626705002236,964.784914845104,5.495626705002236,118.11536028291012,0.0005670805276042582,964.784914845104,5.495626705002236,964.784914845104,5.495626705002236,405.9845907491692,0.00151329260752166,405.9845907491692,0.00151329260752166,118.11536028291012,0.0005670805276042582,0.0,0.0,964.784914845104,5.495626705002236,964.784914845104,5.495626705002236,693.9184542099993,0.006134895543786321,964.784914845104,5.495626705002236,964.784914845104,5.495626705002236,964.784914845104,5.495626705002236,964.784914845104,5.495626705002236,964.784914845104,5.495626705002236,964.784914845104,5.495626705002236,405.9845907491692,0.00151329260752166,964.784914845104,5.495626705002236,964.784914845104,5.495626705002236,964.784914845104,5.495626705002236,964.784914845104,5.495626705002236,964.784914845104,5.495626705002236,964.784914845104,5.495626705002236,964.784914845104,5.495626705002236,0.0,0.0,0.0,0.0,964.784914845104,5.495626705002236,118.11536028291012,0.0005670805276042582,118.11536028291012,0.0005670805276042582,964.784914845104,5.495626705002236,118.11536028291012,0.0005670805276042582,964.784914845104,5.495626705002236,693.9184542099993,0.006134895543786321,693.9184542099993,0.006134895543786321,964.784914845104,5.495626705002236,118.11536028291012,0.0005670805276042582
t6,118.83108694690505,0.012292596794366546,851.1778275187535,119.62375550699453,851.1778275187535,119.62375550699453,851.1778275187535,119.62375550699453,895.7980151228375,0.6189186871580445,895.7980151228375,0.6189186871580445,422.3744596255439,0.034779671506516646,851.1778275187535,119.62375550699453,895.7980151228375,0.6189186871580445,851.1778275187535,119.62375550699453,851.1778275187535,119.62375550699453,422.3744596255439,0.034779671506516646,851.1778275187535,119.62375550699453,851.1778275187535,119.62375550699453,0.0,0.0,851.1778275187535,119.62375550699453,851.1778275187535,119.62375550699453,851.1778275187535,119.62375550699453,895.7980151228375,0.6189186871580445,422.3744596255439,0.034779671506516646,851.1778275187535,119.62375550699453,851.1778275187535,119.62375550699453,422.3744596255439,0.034779671506516646,851.1778275187535,119.62375550699453,851.1778275187535,119.62375550699453,851.1778275187535,119.62375550699453,851.1778275187535,119.62375550699453,0.0,0.0,851.1778275187535,119.62375550699453,851.1778275187535,119.62375550699453,851.1778275187535,119.62375550699453,422.3744596255439,0.034779671506516646,895.7980151228375,0.6189186871580445,851.1778275187535,119.62375550699453,851.1778275187535,119.62375550699453,851.1778275187535,119.62375550699453,895.7980151228375,0.6189186871580445,851.1778275187535,119.62375550699453,851.1778275187535,119.62375550699453,118.83108694690505,0.012292596794366546,851.1778275187535,119.62375550699453,752.2895056497465,0.18706075248212928,752.2895056497465,0.18706075248212928,895.7980151228375,0.6189186871580445,422.3744596255439,0.034779671506516646,851.1778275187535,119.62375550699453,851.1778275187535,119.62375550699453,851.1778275187535,119.62375550699453,851.1778275187535,119.62375550699453,851.1778275187535,119.62375550699453,752.2895056497465,0.18706075248212928,851.1778275187535,119.62375550699453,422.3744596255439,0.034779671506516646,118.83108694690505,0.012292596794366546,851.1778275187535,119.62375550699453,118.83108694690505,0.012292596794366546,851.1778275187535,119.62375550699453,851.1778275187535,119.62375550699453,851.1778275187535,119.62375550699453,851.1778275187535,119.62375550699453,752.2895056497465,0.18706075248212928,118.83108694690505,0.012292596794366546,851.1778275187535,119.62375550699453,851.1778275187535,119.62375550699453,0.0,0.0,851.1778275187535,119.62375550699453,851.1778275187535,119.62375550699453,752.2895056497465,0.18706075248212928,752.2895056497465,0.18706075248212928,422.3744596255439,0.034779671506516646,118.83108694690505,0.012292596794366546,851.1778275187535,119.62375550699453,851.1778275187535,119.62375550699453,895.7980151228375,0.6189186871580445,851.1778275187535,119.62375550699453,851.1778275187535,119.62375550699453,0.0,0.0,851.1778275187535,119.62375550699453,851.1778275187535,119.62375550699453,851.1778275187535,119.62375550699453,752.2895056497465,0.18706075248212928,851.1778275187535,119.62375550699453,851.1778275187535,119.62375550699453,851.1778275187535,119.62375550699453,851.1778275187535,119.62375550699453,851.1778275187535,119.62375550699453,0.0,0.0,851.1778275187535,119.62375550699453,118.83108694690505,0.012292596794366546,118.83108694690505,0.012292596794366546,851.1778275187535,119.62375550699453,422.3744596255439,0.034779671506516646,422.3744596255439,0.034779671506516646,851.1778275187535,119.62375550699453,422.3744596255439,0.034779671506516646,851.1778275187535,119.62375550699453,895.7980151228375,0.6189186871580445,895.7980151228375,0.6189186871580445,851.1778275187535,119.62375550699453,422.3744596255439,0.034779671506516646
t7,425.8583141697368,0.7842455281485622,403.72638807343685,538.274210256784,403.72638807343685,538.274210256784,0.0,0.0,922.4422704445143,33.92761743162666,922.4422704445143,33.92761743162666,759.6873043369185,4.4695554762488925,403.72638807343685,538.274210256784,0.0,0.0,403.72638807343685,538.274210256784,403.72638807343685,538.274210256784,759.6873043369185,4.4695554762488925,403.72638807343685,538.274210256784,403.72638807343685,538.274210256784,124.41587352676825,0.2775148199912972,403.72638807343685,538.274210256784,403.72638807343685,538.274210256784,403.72638807343685,538.274210256784,922.4422704445143,33.92761743162666,759.6873043369185,4.4695554762488925,403.72638807343685,538.274210256784,403.72638807343685,538.274210256784,759.6873043369185,4.4695554762488925,403.72638807343685,538.274210256784,403.72638807343685,538.274210256784,403.72638807343685,538.274210256784,0.0,0.0,124.41587352676825,0.2775148199912972,403.72638807343685,538.274210256784,403.72638807343685,538.274210256784,0.0,0.0,759.6873043369185,4.4695554762488925,922.4422704445143,33.92761743162666,403.72638807343685,538.274210256784,403.72638807343685,538.274210256784,403.72638807343685,538.274210256784,922.4422704445143,33.92761743162666,403.72638807343685,538.274210256784,403.72638807343685,538.274210256784,425.8583141697368,0.7842455281485622,403.72638807343685,538.274210256784,0.0,0.0,0.0,0.0,922.4422704445143,33.92761743162666,759.6873043369185,4.4695554762488925,403.72638807343685,538.274210256784,403.72638807343685,538.274210256784,403.72638807343685,538.274210256784,403.72638807343685,538.274210256784,403.72638807343685,538.274210256784,899.0748472853924,16.904802776340546,403.72638807343685,538.274210256784,759.6873043369185,4.4695554762488925,0.0,0.0,403.72638807343685,538.274210256784,0.0,0.0,403.72638807343685,538.274210256784,403.72638807343685,538.274210256784,403.72638807343685,538.274210256784,403.72638807343685,538.274210256784,899.0748472853924,16.904802776340546,425.8583141697368,0.7842455281485622,403.72638807343685,538.274210256784,403.72638807343685,538.274210256784,0.0,0.0,403.72638807343685,538.274210256784,0.0,0.0,899.0748472853924,16.904802776340546,899.0748472853924,16.904802776340546,0.0,0.0,425.8583141697368,0.7842455281485622,403.72638807343685,538.274210256784,0.0,0.0,922.4422704445143,33.92761743162666,403.72638807343685,538.274210256784,403.72638807343685,538.274210256784,124.41587352676825,0.2775148199912972,403.72638807343685,538.274210256784,403.72638807343685,538.274210256784,403.72638807343685,538.274210256784,899.0748472853924,16.904802776340546,403.72638807343685,538.274210256784,403.72638807343685,538.274210256784,403.72638807343685,538.274210256784,403.72638807343685,538.274210256784,403.72638807343685,538.274210256784,124.41587352676825,0.2775148199912972,403.72638807343685,538.274210256784,425.8583141697368,0.7842455281485622,425.8583141697368,0.7842455281485622,403.72638807343685,538.274210256784,759.6873043369185,4.4695554762488925,759.6873043369185,4.4695554762488925,403.72638807343685,538.274210256784,759.6873043369185,4.4695554762488925,403.72638807343685,538.274210256784,922.4422704445143,33.92761743162666,922.4422704445143,33.92761743162666,403.72638807343685,538.274210256784,759.6873043369185,4.4695554762488925
t8,724.0846647560793,35.47746387137147,313.83757580233345,587.5275693635343,313.83757580233345,587.5275693635343,109.23771893814136,2.135367853279831,547.765154711055,404.8758778003683,547.765154711055,404.8758778003683,768.4300907396462,142.29885534171135,313.83757580233345,587.5275693635343,109.23771893814136,2.135367853279831,313.83757580233345,587.5275693635343,313.83757580233345,587.5275693635343,768.4300907396462,142.29885534171135,313.83757580233345,587.5275693635343,313.83757580233345,587.5275693635343,421.64178859460867,6.409094085093968,313.83757580233345,587.5275693635343,313.83757580233345,587.5275693635343,313.83757580233345,587.5275693635343,547.765154711055,404.8758778003683,768.4300907396462,142.29885534171135,313.83757580233345,587.5275693635343,313.83757580233345,587.5275693635343,768.4300907396462,142.29885534171135,313.83757580233345,587.5275693635343,313.83757580233345,587.5275693635343,313.83757580233345,587.5275693635343,109.23771893814136,2.135367853279831,421.64178859460867,6.409094085093968,313.83757580233345,587.5275693635343,313.83757580233345,587.5275693635343,109.23771893814136,2.135367853279831,768.4300907396462,142.29885534171135,547.765154711055,404.8758778003683,313.83757580233345,587.5275693635343,0.0,0.0,313.83757580233345,587.5275693635343,547.765154711055,404.8758778003683,313.83757580233345,587.5275693635343,313.83757580233345,587.5275693635343,724.0846647560793,35.47746387137147,0.0,0.0,109.23771893814136,2.135367853279831,109.23771893814136,2.135367853279831,547.765154711055,404.8758778003683,768.4300907396462,142.29885534171135,0.0,0.0,313.83757580233345,587.5275693635343,313.83757580233345,587.5275693635343,313.83757580233345,587.5275693635343,313.83757580233345,587.5275693635343,645.2943851650529,302.56667721843047,313.83757580233345,587.5275693635343,768.4300907396462,142.29885534171135,109.23771893814136,2.135367853279831,0.0,0.0,109.23771893814136,2.135367853279831,313.83757580233345,587.5275693635343,313.83757580233345,587.5275693635343,313.83757580233345,587.5275693635343,313.83757580233345,587.5275693635343,645.2943851650529,302.56667721843047,0.0,0.0,313.83757580233345,587.5275693635343,313.83757580233345,587.5275693635343,109.23771893814136,2.135367853279831,313.83757580233345,587.5275693635343,109.23771893814136,2.135367853279831,0.0,0.0,645.2943851650529,302.56667721843047,109.23771893814136,2.135367853279831,0.0,0.0,313.83757580233345,587.5275693635343,109.23771893814136,2.135367853279831,547.765154711055,404.8758778003683,313.83757580233345,587.5275693635343,313.83757580233345,587.5275693635343,421.64178859460867,6.409094085093968,313.83757580233345,587.5275693635343,313.83757580233345,587.5275693635343,313.83757580233345,587.5275693635343,0.0,0.0,313.83757580233345,587.5275693635343,313.83757580233345,587.5275693635343,313.83757580233345,587.5275693635343,313.83757580233345,587.5275693635343,313.83757580233345,587.5275693635343,0.0,0.0,313.83757580233345,587.5275693635343,724.0846647560793,35.47746387137147,724.0846647560793,35.47746387137147,313.83757580233345,587.5275693635343,768.4300907396462,142.29885534171135,0.0,0.0,313.83757580233345,587.5275693635343,768.4300907396462,142.29885534171135,313.83757580233345,587.5275693635343,547.765154711055,404.8758778003683,547.765154711055,404.8758778003683,313.83757580233345,587.5275693635343,0.0,0.0
